"X","date","swe","snow_depth","precip","airtemp","airtemp_max","airtemp_avg","soilm_p2","soilm_p4","soilm_p8","soilm_p20","soilm_p40","site_code","state","year","doy","month","density_calc","d_soilm_p2","peak_swe","sm_pulse_flag"
21,2015-01-21,26.924,114.3,0.508,-13.2222222222222,-7.38888888888889,-15.2222222222222,10.2,NA,23.7,11.5,NA,335,"CO",2015,21,1,235.555555555556,0.399999999999999,144,0
22,2015-01-22,27.178,119.38,0,-21.6111111111111,-5.77777777777778,-16.2222222222222,9.8,NA,23.8,11,NA,335,"CO",2015,22,1,227.659574468085,-0.399999999999999,144,0
23,2015-01-23,27.178,109.22,0.254,-16.5,-2.77777777777778,-11.5,10.1,NA,23.7,10.5,NA,335,"CO",2015,23,1,248.837209302326,0.299999999999999,144,0
24,2015-01-24,27.178,109.22,0,-12.1111111111111,-3.61111111111111,-9,10.3,NA,23.9,10.8,NA,335,"CO",2015,24,1,248.837209302326,0.200000000000001,144,0
25,2015-01-25,27.432,109.22,0.762,-7.11111111111111,0.611111111111112,-5.61111111111111,10,NA,23.9,11.3,NA,335,"CO",2015,25,1,251.162790697674,-0.300000000000001,144,0
26,2015-01-26,27.94,109.22,0,-7.11111111111111,10.2222222222222,-0.722222222222223,9.7,NA,23.9,10.7,NA,335,"CO",2015,26,1,255.813953488372,-0.300000000000001,144,0
27,2015-01-27,27.94,104.14,0,-1.27777777777778,10.5,0.388888888888891,10,NA,23.7,11,NA,335,"CO",2015,27,1,268.292682926829,0.300000000000001,144,0
28,2015-01-28,27.94,104.14,0,-5.22222222222222,-1.11111111111111,-5.5,9.7,NA,23.6,10.6,NA,335,"CO",2015,28,1,268.292682926829,-0.300000000000001,144,0
29,2015-01-29,27.94,104.14,0,-7.77777777777778,1.27777777777778,-5.27777777777778,10.6,NA,23.5,10.7,NA,335,"CO",2015,29,1,268.292682926829,0.9,144,0
30,2015-01-30,27.94,104.14,0.254,-6.27777777777778,-2.22222222222222,-5.72222222222222,10.5,NA,23.6,11,NA,335,"CO",2015,30,1,268.292682926829,-0.0999999999999996,144,0
31,2015-01-31,27.94,104.14,0.254,-7.22222222222222,-3.22222222222222,-7.11111111111111,10.7,NA,23.7,10.9,NA,335,"CO",2015,31,1,268.292682926829,0.199999999999999,144,0
32,2015-02-01,28.448,106.68,0,-12.7777777777778,-6,-11.8888888888889,10.7,NA,23.8,10.7,NA,335,"CO",2015,32,2,266.666666666667,0,144,0
33,2015-02-02,28.448,104.14,0.508,-9.27777777777778,-4.22222222222222,-8.27777777777778,10.7,NA,23.7,10.3,NA,335,"CO",2015,33,2,273.170731707317,0,144,0
34,2015-02-03,28.702,109.22,0.508,-6,1.72222222222222,-4.61111111111111,11,NA,23.9,10.7,NA,335,"CO",2015,34,2,262.790697674419,0.300000000000001,144,0
35,2015-02-04,29.21,109.22,2.286,-4.77777777777778,-3.72222222222222,-5.22222222222222,10.9,NA,23.9,10.7,NA,335,"CO",2015,35,2,267.441860465116,-0.0999999999999996,144,0
36,2015-02-05,31.242,137.16,0,-5.72222222222222,4.61111111111111,-2.72222222222222,11.2,NA,23.7,11.1,NA,335,"CO",2015,36,2,227.777777777778,0.299999999999999,144,0
37,2015-02-06,31.242,129.54,0,-1.77777777777778,8,0.111111111111113,10.9,NA,23.8,11,NA,335,"CO",2015,37,2,241.176470588235,-0.299999999999999,144,0
38,2015-02-07,31.242,124.46,0,0,8.38888888888889,-0.222222222222221,10.7,NA,23.7,10.6,NA,335,"CO",2015,38,2,251.020408163265,-0.200000000000001,144,0
39,2015-02-08,31.242,119.38,0,-5.38888888888889,6.5,-1.27777777777778,10.7,NA,24,10.5,NA,335,"CO",2015,39,2,261.702127659575,0,144,0
40,2015-02-09,31.242,119.38,0,-3.88888888888889,8.5,-0.777777777777777,10.9,NA,23.8,11.1,NA,335,"CO",2015,40,2,261.702127659575,0.200000000000001,144,0
41,2015-02-10,31.242,119.38,1.016,-1.77777777777778,1.5,-5.38888888888889,11.4,NA,23.5,10.6,NA,335,"CO",2015,41,2,261.702127659575,0.5,144,0
42,2015-02-11,32.004,119.38,0,-8.27777777777778,2.88888888888889,-6.5,11.2,NA,23.8,10.3,NA,335,"CO",2015,42,2,268.085106382979,-0.200000000000001,144,0
43,2015-02-12,32.004,119.38,0,-10,2.22222222222222,-5.77777777777778,11.3,NA,23.7,11.2,NA,335,"CO",2015,43,2,268.085106382979,0.100000000000001,144,0
44,2015-02-13,32.004,116.84,0,-5.77777777777778,5.61111111111111,-3.38888888888889,11,NA,23.8,10.9,NA,335,"CO",2015,44,2,273.913043478261,-0.300000000000001,144,0
45,2015-02-14,32.004,116.84,0,-6.27777777777778,8.11111111111111,-0.722222222222223,11.8,NA,24,10.8,NA,335,"CO",2015,45,2,273.913043478261,0.800000000000001,144,0
46,2015-02-15,32.004,116.84,1.016,-1.5,1.5,-5.88888888888889,11.9,NA,23.5,10.6,NA,335,"CO",2015,46,2,273.913043478261,0.0999999999999996,144,0
47,2015-02-16,33.02,132.08,0.762,-13.2777777777778,-8.72222222222222,-14.1111111111111,12.1,NA,24,11.5,NA,335,"CO",2015,47,2,250,0.199999999999999,144,0
48,2015-02-17,33.782,139.7,0.254,-17.1111111111111,-9.72222222222222,-14.2777777777778,11.6,NA,23.8,10.5,NA,335,"CO",2015,48,2,241.818181818182,-0.5,144,0
49,2015-02-18,34.036,132.08,0,-11.8888888888889,1.11111111111111,-7.61111111111111,12.2,NA,23.6,11,NA,335,"CO",2015,49,2,257.692307692308,0.6,144,0
50,2015-02-19,34.036,127,0,-7.27777777777778,4.11111111111111,-3.5,12.2,NA,23.7,10.8,NA,335,"CO",2015,50,2,268,0,144,0
51,2015-02-20,34.036,127,1.27,-4.88888888888889,-2.5,-8.11111111111111,12.2,NA,23.7,10.9,NA,335,"CO",2015,51,2,268,0,144,0
52,2015-02-21,35.306,139.7,0.508,-12.2777777777778,-4.61111111111111,-13.1111111111111,12.2,NA,23.8,10.3,NA,335,"CO",2015,52,2,252.727272727273,0,144,0
53,2015-02-22,36.322,147.32,0.254,-20.6111111111111,-13.3888888888889,-18.6111111111111,12,NA,23.8,11.1,NA,335,"CO",2015,53,2,246.551724137931,-0.199999999999999,144,0
54,2015-02-23,36.576,142.24,0.508,-14,0.388888888888891,-8.77777777777778,12.2,NA,23.9,10.8,NA,335,"CO",2015,54,2,257.142857142857,0.199999999999999,144,0
55,2015-02-24,36.576,139.7,0,-15,2,-9,12,NA,23.5,10.4,NA,335,"CO",2015,55,2,261.818181818182,-0.199999999999999,144,0
56,2015-02-25,36.576,137.16,0.508,-9,-2.38888888888889,-10.2777777777778,12.4,NA,23.7,10.3,NA,335,"CO",2015,56,2,266.666666666667,0.4,144,0
57,2015-02-26,37.338,144.78,0.254,-17.1111111111111,-8.22222222222222,-15.6111111111111,12,NA,23.8,10.4,NA,335,"CO",2015,57,2,257.894736842105,-0.4,144,0
58,2015-02-27,37.846,144.78,0.762,-15.3888888888889,-6.61111111111111,-14.2777777777778,11.9,NA,23.6,10.3,NA,335,"CO",2015,58,2,261.40350877193,-0.0999999999999996,144,0
59,2015-02-28,38.1,147.32,0.254,-15.6111111111111,-4.61111111111111,-11.7222222222222,12.3,NA,23.6,11.1,NA,335,"CO",2015,59,2,258.620689655172,0.4,144,0
60,2015-03-01,38.608,149.86,0.762,-10.6111111111111,-1.77777777777778,-7.61111111111111,12,NA,23.9,10.8,NA,335,"CO",2015,60,3,257.627118644068,-0.300000000000001,144,0
61,2015-03-02,39.116,149.86,0.508,-5.88888888888889,4.11111111111111,-3,12,NA,23.7,11.2,NA,335,"CO",2015,61,3,261.016949152542,0,144,0
62,2015-03-03,39.37,152.4,0,-10.2222222222222,-6,-10.8888888888889,11.8,NA,23.5,10.7,NA,335,"CO",2015,62,3,258.333333333333,-0.199999999999999,144,0
63,2015-03-04,39.37,154.94,1.016,-16.2222222222222,-12.2777777777778,-18,12,NA,23.9,10.4,NA,335,"CO",2015,63,3,254.098360655738,0.199999999999999,144,0
64,2015-03-05,39.116,154.94,0,-21.7777777777778,-3.5,-13.3888888888889,11.2,NA,23.6,10.8,NA,335,"CO",2015,64,3,252.459016393443,-0.800000000000001,144,0
65,2015-03-06,39.116,149.86,0,-14.6111111111111,2.5,-8.22222222222222,11.5,NA,23.8,10.1,NA,335,"CO",2015,65,3,261.016949152542,0.300000000000001,144,0
66,2015-03-07,39.116,147.32,0,-10.6111111111111,6.61111111111111,-4.11111111111111,11.5,NA,23.7,10.1,NA,335,"CO",2015,66,3,265.51724137931,0,144,0
67,2015-03-08,39.116,144.78,0,-8.88888888888889,5.11111111111111,-4.61111111111111,11.6,NA,23.7,10.8,NA,335,"CO",2015,67,3,270.175438596491,0.0999999999999996,144,0
68,2015-03-09,39.116,142.24,0,-9.5,2.88888888888889,-5.72222222222222,11.6,NA,23.6,10.5,NA,335,"CO",2015,68,3,275,0,144,0
69,2015-03-10,39.116,142.24,0,-9.22222222222222,6.38888888888889,-3.61111111111111,11.4,NA,23.6,10.7,NA,335,"CO",2015,69,3,275,-0.199999999999999,144,0
70,2015-03-11,39.116,139.7,0,-6.11111111111111,8.72222222222222,-1.27777777777778,11.7,NA,23.6,11,NA,335,"CO",2015,70,3,280,0.299999999999999,144,0
71,2015-03-12,39.116,137.16,0.254,-3.72222222222222,6.61111111111111,-2,11.4,NA,23.8,11,NA,335,"CO",2015,71,3,285.185185185185,-0.299999999999999,144,0
72,2015-03-13,39.116,137.16,0.254,-5.27777777777778,4.72222222222222,-3.88888888888889,11.1,NA,24,10.7,NA,335,"CO",2015,72,3,285.185185185185,-0.300000000000001,144,0
73,2015-03-14,39.37,142.24,0,-8.38888888888889,7.77777777777778,-1.77777777777778,11.2,NA,23.7,10.7,NA,335,"CO",2015,73,3,276.785714285714,0.0999999999999996,144,0
74,2015-03-15,39.116,137.16,0,-3.11111111111111,15.6111111111111,3.77777777777778,11.1,NA,24,10.6,NA,335,"CO",2015,74,3,285.185185185185,-0.0999999999999996,144,0
75,2015-03-16,38.862,132.08,0,1.27777777777778,11.6111111111111,4.11111111111111,11.2,NA,23.7,10.1,NA,335,"CO",2015,75,3,294.230769230769,0.0999999999999996,144,0
76,2015-03-17,38.1,127,0,-2.38888888888889,12.6111111111111,2.72222222222222,11.8,NA,23.6,11.1,NA,335,"CO",2015,76,3,300,0.600000000000001,144,0
77,2015-03-18,37.084,124.46,0.254,2.11111111111111,6,0.277777777777778,11.9,NA,23.5,10.9,NA,335,"CO",2015,77,3,297.959183673469,0.0999999999999996,144,0
78,2015-03-19,37.338,124.46,0,-3.38888888888889,3.61111111111111,-4.27777777777778,12.2,NA,23.6,11.2,NA,335,"CO",2015,78,3,300,0.299999999999999,144,0
79,2015-03-20,37.338,121.92,0,-8.72222222222222,8.88888888888889,-2.11111111111111,12.1,NA,23.7,10.1,NA,335,"CO",2015,79,3,306.25,-0.0999999999999996,144,0
80,2015-03-21,37.338,121.92,0,-4.5,9.38888888888889,0.277777777777778,12.5,NA,23.8,10.9,NA,335,"CO",2015,80,3,306.25,0.4,144,0
81,2015-03-22,37.084,119.38,0,-1.22222222222222,9.5,0.722222222222221,12.8,NA,23.8,10.4,NA,335,"CO",2015,81,3,310.63829787234,0.300000000000001,144,0
82,2015-03-23,36.83,119.38,1.27,-2.72222222222222,6.11111111111111,-0.88888888888889,13.2,NA,23.4,11,NA,335,"CO",2015,82,3,308.510638297872,0.399999999999999,144,0
83,2015-03-24,37.084,132.08,0.762,-6.61111111111111,1.72222222222222,-5.38888888888889,13.1,NA,23.7,10.9,NA,335,"CO",2015,83,3,280.769230769231,-0.0999999999999996,144,0
84,2015-03-25,37.846,137.16,1.016,-6.22222222222222,-1.38888888888889,-8.5,13.7,NA,23.9,10.7,NA,335,"CO",2015,84,3,275.925925925926,0.6,144,0
85,2015-03-26,38.608,144.78,0,-11,3.88888888888889,-5.27777777777778,14.6,NA,23.9,10.2,NA,335,"CO",2015,85,3,266.666666666667,0.9,144,0
86,2015-03-27,38.608,134.62,0,-3.22222222222222,6.88888888888889,-0.88888888888889,15,NA,23.8,10.9,NA,335,"CO",2015,86,3,286.792452830189,0.4,144,0
87,2015-03-28,38.608,132.08,0,-0.88888888888889,10.5,3.27777777777778,15.2,NA,23.5,10.9,NA,335,"CO",2015,87,3,292.307692307692,0.199999999999999,144,0
88,2015-03-29,38.354,124.46,0,-0.222222222222221,9.38888888888889,1.11111111111111,15.3,NA,24,10.1,NA,335,"CO",2015,88,3,308.163265306122,0.100000000000001,144,0
89,2015-03-30,38.354,124.46,0,-2.11111111111111,9.11111111111111,1.77777777777778,15.8,NA,24,10.2,NA,335,"CO",2015,89,3,308.163265306122,0.5,144,0
90,2015-03-31,38.354,119.38,0,-1.5,11,3.77777777777778,16.7,NA,24,10.3,NA,335,"CO",2015,90,3,321.276595744681,0.899999999999999,144,1
91,2015-04-01,38.354,116.84,0.254,2.61111111111111,6.72222222222222,0.111111111111113,19.2,NA,23.9,10.1,NA,335,"CO",2015,91,4,328.260869565217,2.5,144,0
92,2015-04-02,38.1,121.92,0.762,-5.61111111111111,2.72222222222222,-5.38888888888889,19.2,NA,23.8,11.1,NA,335,"CO",2015,92,4,312.5,0,144,0
93,2015-04-03,38.354,124.46,0.254,-11.2777777777778,-1.77777777777778,-9.11111111111111,19.1,NA,23.9,10.2,NA,335,"CO",2015,93,4,308.163265306122,-0.0999999999999979,144,0
94,2015-04-04,39.116,127,0,-11.2777777777778,6.38888888888889,-2.5,19,NA,24.1,10.5,NA,335,"CO",2015,94,4,308,-0.100000000000001,144,0
95,2015-04-05,39.37,121.92,0,-1.61111111111111,8.11111111111111,2,18.9,NA,24.1,10.7,NA,335,"CO",2015,95,4,322.916666666667,-0.100000000000001,144,0
96,2015-04-06,39.37,119.38,0,-0.277777777777778,10.5,2.61111111111111,18.8,NA,24.5,10.4,NA,335,"CO",2015,96,4,329.787234042553,-0.0999999999999979,144,0
97,2015-04-07,39.37,116.84,0,-0.722222222222223,7.61111111111111,0.777777777777777,19.6,NA,24.2,10.6,NA,335,"CO",2015,97,4,336.95652173913,0.800000000000001,144,0
98,2015-04-08,39.37,114.3,0,-1.61111111111111,7.11111111111111,-2.22222222222222,19.7,NA,24.3,10.8,NA,335,"CO",2015,98,4,344.444444444444,0.0999999999999979,144,0
99,2015-04-09,38.608,111.76,0.254,-10.1111111111111,3.61111111111111,-5.27777777777778,19.5,NA,24.3,11,NA,335,"CO",2015,99,4,345.454545454545,-0.199999999999999,144,0
100,2015-04-10,39.116,111.76,0,-6.88888888888889,7.61111111111111,-2.11111111111111,19.5,NA,24.2,11.1,NA,335,"CO",2015,100,4,350,0,144,0
101,2015-04-11,39.116,111.76,0,-4.72222222222222,7.77777777777778,0.999999999999998,19.4,NA,24.2,11.2,NA,335,"CO",2015,101,4,350,-0.100000000000001,144,0
102,2015-04-12,38.608,111.76,0,-1.38888888888889,4.88888888888889,-1.5,19.3,NA,24.1,11.2,NA,335,"CO",2015,102,4,345.454545454545,-0.0999999999999979,144,0
103,2015-04-13,38.608,111.76,0,-5.5,9.88888888888889,1.11111111111111,19.3,NA,24.4,11.5,NA,335,"CO",2015,103,4,345.454545454545,0,144,0
104,2015-04-14,38.1,109.22,0,0.611111111111112,11.7222222222222,3.72222222222222,19.6,NA,24.7,10.8,NA,335,"CO",2015,104,4,348.837209302326,0.300000000000001,144,0
105,2015-04-15,37.592,104.14,0,-1.38888888888889,5.72222222222222,-2.88888888888889,22.8,NA,24.7,10.5,NA,335,"CO",2015,105,4,360.975609756098,3.2,144,0
106,2015-04-16,37.084,104.14,2.54,-8.11111111111111,-2.61111111111111,-6.38888888888889,22.4,NA,24.9,10.9,NA,335,"CO",2015,106,4,356.09756097561,-0.400000000000002,144,0
107,2015-04-17,38.354,134.62,2.794,-6,-1.38888888888889,-5.77777777777778,22.2,NA,24.8,10.5,NA,335,"CO",2015,107,4,284.905660377358,-0.199999999999999,144,0
108,2015-04-18,41.402,149.86,0.508,-9.11111111111111,2.88888888888889,-5.77777777777778,21.9,NA,24.9,11.2,NA,335,"CO",2015,108,4,276.271186440678,-0.300000000000001,144,0
109,2015-04-19,41.656,147.32,0.254,-8,1.11111111111111,-6.22222222222222,21.7,NA,25,11,NA,335,"CO",2015,109,4,282.758620689655,-0.199999999999999,144,0
110,2015-04-20,41.91,144.78,0.762,-8.22222222222222,2.22222222222222,-4.72222222222222,21.9,NA,25.2,10.9,NA,335,"CO",2015,110,4,289.473684210526,0.199999999999999,144,0
111,2015-04-21,42.164,147.32,0,-6.27777777777778,7.61111111111111,-0.722222222222223,21.4,NA,25.1,11.3,NA,335,"CO",2015,111,4,286.206896551724,-0.5,144,0
112,2015-04-22,41.91,139.7,0.254,-4.61111111111111,8.38888888888889,1.22222222222222,22,NA,25.1,11.1,NA,335,"CO",2015,112,4,300,0.600000000000001,144,0
113,2015-04-23,41.656,134.62,0,-2.77777777777778,8.11111111111111,0.277777777777778,23.9,NA,25.3,10.7,NA,335,"CO",2015,113,4,309.433962264151,1.9,144,0
114,2015-04-24,41.148,132.08,0,-3.77777777777778,7.61111111111111,-1.38888888888889,24.6,NA,25.5,10.8,NA,335,"CO",2015,114,4,311.538461538461,0.700000000000003,144,0
115,2015-04-25,41.148,132.08,1.27,-3.11111111111111,7.61111111111111,-0.88888888888889,24.2,NA,25.8,11.1,NA,335,"CO",2015,115,4,311.538461538461,-0.400000000000002,144,0
116,2015-04-26,40.894,142.24,0.508,-2.88888888888889,1.22222222222222,-2.77777777777778,23.8,NA,26.2,11.1,NA,335,"CO",2015,116,4,287.5,-0.399999999999999,144,0
117,2015-04-27,41.91,144.78,0.254,-5,2.11111111111111,-3.11111111111111,23.7,NA,26.5,11.4,NA,335,"CO",2015,117,4,289.473684210526,-0.100000000000001,144,0
118,2015-04-28,42.418,134.62,0,-6.27777777777778,11.1111111111111,0.499999999999999,23.8,NA,26.8,11.3,NA,335,"CO",2015,118,4,315.094339622641,0.100000000000001,144,0
119,2015-04-29,42.672,129.54,0,-1.61111111111111,13,3.72222222222222,26.5,NA,27,11.9,NA,335,"CO",2015,119,4,329.411764705882,2.7,144,0
120,2015-04-30,41.91,124.46,0,0,13.7222222222222,5.22222222222222,29.6,NA,32.2,11.6,NA,335,"CO",2015,120,4,336.734693877551,3.1,144,0
121,2015-05-01,40.894,121.92,0,-0.611111111111112,12.7777777777778,3.61111111111111,30.9,NA,36.7,12.5,NA,335,"CO",2015,121,5,335.416666666667,1.3,144,0
122,2015-05-02,40.64,119.38,0,2.77777777777778,12.2222222222222,4.22222222222222,30.9,NA,36.6,14.9,NA,335,"CO",2015,122,5,340.425531914894,0,144,0
123,2015-05-03,40.132,114.3,0.254,1.27777777777778,12.1111111111111,3.38888888888889,31.6,NA,36.7,14.9,NA,335,"CO",2015,123,5,351.111111111111,0.700000000000003,144,0
124,2015-05-04,39.878,111.76,0.254,-0.111111111111111,9,1.61111111111111,31,NA,35.7,14.5,NA,335,"CO",2015,124,5,356.818181818182,-0.600000000000001,144,0
125,2015-05-05,39.878,111.76,0.254,-1.11111111111111,5.5,0.611111111111112,31.7,NA,36.7,15.4,NA,335,"CO",2015,125,5,356.818181818182,0.699999999999999,144,0
126,2015-05-06,39.878,106.68,0.762,-0.777777777777777,7.38888888888889,0.777777777777777,31.7,NA,36.5,15.5,NA,335,"CO",2015,126,5,373.809523809524,0,144,0
127,2015-05-07,40.386,109.22,1.016,-1.77777777777778,8,0.222222222222221,30.8,NA,35.5,15,NA,335,"CO",2015,127,5,369.767441860465,-0.899999999999999,144,0
128,2015-05-08,40.64,119.38,1.778,-2.72222222222222,7.77777777777778,-0.611111111111112,30.7,NA,35.2,15,NA,335,"CO",2015,128,5,340.425531914894,-0.100000000000001,144,0
129,2015-05-09,42.418,121.92,1.524,-2.38888888888889,6.88888888888889,-3.11111111111111,29,NA,33.9,14.7,NA,335,"CO",2015,129,5,347.916666666667,-1.7,144,0
130,2015-05-10,44.45,129.54,0.762,-8.5,-0.277777777777778,-6.72222222222222,28.8,NA,33.3,14.5,NA,335,"CO",2015,130,5,343.137254901961,-0.199999999999999,144,0
131,2015-05-11,45.212,139.7,0.762,-7.22222222222222,5.5,-2.72222222222222,28,NA,32.9,14.7,NA,335,"CO",2015,131,5,323.636363636364,-0.800000000000001,144,0
132,2015-05-12,46.228,127,0,-3.88888888888889,11.7777777777778,4.61111111111111,28.1,NA,32.4,14.3,NA,335,"CO",2015,132,5,364,0.100000000000001,144,0
133,2015-05-13,45.466,121.92,0.508,2,7.38888888888889,0.499999999999999,30.8,NA,35.4,14.8,NA,335,"CO",2015,133,5,372.916666666667,2.7,144,0
134,2015-05-14,45.974,121.92,0.508,-1.77777777777778,9.22222222222222,2.88888888888889,28.8,NA,33.8,14.6,NA,335,"CO",2015,134,5,377.083333333333,-2,144,0
135,2015-05-15,45.72,121.92,0.508,-0.277777777777778,8.22222222222222,-1.22222222222222,30.1,NA,33.8,14.1,NA,335,"CO",2015,135,5,375,1.3,144,0
136,2015-05-16,45.974,124.46,0.762,-5.5,6.77777777777778,-2.38888888888889,28.5,NA,33.4,14,NA,335,"CO",2015,136,5,369.387755102041,-1.6,144,0
137,2015-05-17,46.482,129.54,1.27,-4.11111111111111,5.61111111111111,-1.22222222222222,29.6,NA,33.8,14.6,NA,335,"CO",2015,137,5,358.823529411765,1.1,144,0
138,2015-05-18,47.498,127,0.508,-2.27777777777778,7.38888888888889,0.222222222222221,28.4,NA,33.2,14.5,NA,335,"CO",2015,138,5,374,-1.2,144,0
139,2015-05-19,47.752,132.08,1.016,-1.61111111111111,5.22222222222222,-1.38888888888889,31,NA,35.7,14.8,NA,335,"CO",2015,139,5,361.538461538462,2.6,144,0
140,2015-05-20,49.022,134.62,0,-3.38888888888889,8,0.277777777777778,28.8,NA,33.8,14.1,NA,335,"CO",2015,140,5,364.150943396226,-2.2,144,0
141,2015-05-21,48.768,127,0.254,-1.77777777777778,9.38888888888889,2.22222222222222,30.1,NA,34.1,14.2,NA,335,"CO",2015,141,5,384,1.3,144,0
142,2015-05-22,48.514,124.46,0.762,-1.11111111111111,8.61111111111111,0.222222222222221,31.5,NA,35.5,15.2,NA,335,"CO",2015,142,5,389.795918367347,1.4,144,0
143,2015-05-23,48.768,121.92,0.254,-1.77777777777778,7.72222222222222,-1,29.3,NA,34,14.6,NA,335,"CO",2015,143,5,400,-2.2,144,0
144,2015-05-24,49.276,127,0.762,-6.38888888888889,9.11111111111111,-1.22222222222222,29.2,NA,33.2,14.5,NA,335,"CO",2015,144,5,388,-0.100000000000001,144,0
145,2015-05-25,49.022,129.54,0.254,-3.5,8.5,0,30.2,NA,33.7,14.5,NA,335,"CO",2015,145,5,378.43137254902,1,144,0
146,2015-05-26,48.768,124.46,0.508,-1.38888888888889,10,1.38888888888889,29.9,NA,34.1,14.5,NA,335,"CO",2015,146,5,391.836734693878,-0.300000000000001,144,0
147,2015-05-27,48.006,121.92,0,-1,10.6111111111111,3.5,31.6,NA,35.5,14.9,NA,335,"CO",2015,147,5,393.75,1.7,144,0
148,2015-05-28,46.736,119.38,0.508,-0.222222222222221,10.3888888888889,2.38888888888889,31.8,NA,35.7,14.9,NA,335,"CO",2015,148,5,391.489361702128,0.199999999999999,144,0
149,2015-05-29,45.974,119.38,0.762,-1.77777777777778,9.5,0.222222222222221,32.1,NA,36.3,15.1,NA,335,"CO",2015,149,5,385.106382978723,0.300000000000001,144,0
150,2015-05-30,46.99,116.84,0,-2.72222222222222,13.1111111111111,5.22222222222222,30.8,NA,34.6,14.6,NA,335,"CO",2015,150,5,402.173913043478,-1.3,144,0
151,2015-05-31,44.958,111.76,0,4.5,15.1111111111111,7.61111111111111,32.5,NA,37.3,15.7,NA,335,"CO",2015,151,5,402.272727272727,1.7,144,0
