"X","date","swe","snow_depth","precip","airtemp","airtemp_max","airtemp_avg","soilm_p2","soilm_p4","soilm_p8","soilm_p20","soilm_p40","site_code","state","year","doy","month","density_calc","d_soilm_p2","peak_swe","sm_pulse_flag"
762,2017-01-31,27.178,99.06,0,-3.38888888888889,6.61111111111111,1.38888888888889,24.5,NA,5.8,4.6,NA,802,"CO",2017,31,1,274.358974358974,0,68,0
763,2017-02-01,27.178,96.52,0,-0.111111111111111,6.72222222222222,1.61111111111111,24.5,NA,5.6,4.6,NA,802,"CO",2017,32,2,281.578947368421,0,68,0
764,2017-02-02,27.178,96.52,0.254,0.499999999999999,2.38888888888889,-1.11111111111111,24.5,NA,5.8,4.6,NA,802,"CO",2017,33,2,281.578947368421,0,68,0
765,2017-02-03,27.178,99.06,0,-2.77777777777778,5.5,-2.11111111111111,24.5,NA,5.8,4.6,NA,802,"CO",2017,34,2,274.358974358974,0,68,0
766,2017-02-04,27.432,96.52,0.254,-2.11111111111111,4.5,-2.38888888888889,24.5,NA,5.6,4.6,NA,802,"CO",2017,35,2,284.21052631579,0,68,0
767,2017-02-05,27.94,101.6,0.254,-8.72222222222222,6.5,-2.77777777777778,24.5,NA,5.6,4.5,NA,802,"CO",2017,36,2,275,0,68,0
768,2017-02-06,27.94,99.06,0,-7.77777777777778,4.88888888888889,-0.88888888888889,24.5,NA,5.6,4.6,NA,802,"CO",2017,37,2,282.051282051282,0,68,0
769,2017-02-07,27.94,96.52,1.016,-1.5,2.88888888888889,0.111111111111113,24.5,NA,5.8,4.4,NA,802,"CO",2017,38,2,289.473684210526,0,68,0
770,2017-02-08,29.21,104.14,0.254,1.27777777777778,2.72222222222222,0.111111111111113,24.5,NA,5.6,4.5,NA,802,"CO",2017,39,2,280.487804878049,0,68,0
771,2017-02-09,29.464,104.14,0.254,2,10.3888888888889,5.88888888888889,24.5,NA,5.7,4.6,NA,802,"CO",2017,40,2,282.926829268293,0,68,0
772,2017-02-10,29.464,99.06,0,7.5,11.5,7,24.5,NA,5.8,4.6,NA,802,"CO",2017,41,2,297.435897435897,0,68,0
773,2017-02-11,29.464,96.52,0.508,1.77777777777778,4.22222222222222,-0.88888888888889,24.5,NA,5.6,4.4,NA,802,"CO",2017,42,2,305.263157894737,0,68,0
774,2017-02-12,29.718,101.6,0.254,-7.11111111111111,4,-2.11111111111111,24.5,NA,5.7,4.6,NA,802,"CO",2017,43,2,292.5,0,68,0
775,2017-02-13,29.972,99.06,0,-2.88888888888889,1.61111111111111,-3.22222222222222,24.5,NA,5.5,4.6,NA,802,"CO",2017,44,2,302.564102564103,0,68,0
776,2017-02-14,29.972,99.06,0,-11,1.77777777777778,-8.22222222222222,24.5,NA,5.4,4.7,NA,802,"CO",2017,45,2,302.564102564103,0,68,0
777,2017-02-15,29.972,99.06,0.254,-14,3.88888888888889,-7.11111111111111,24.5,NA,5.6,4.6,NA,802,"CO",2017,46,2,302.564102564103,0,68,0
778,2017-02-16,30.226,99.06,0,-9.88888888888889,9.61111111111111,-3.77777777777778,24.5,NA,5.5,4.6,NA,802,"CO",2017,47,2,305.128205128205,0,68,0
779,2017-02-17,30.226,96.52,0,-9.77777777777778,6.61111111111111,-2.22222222222222,24.5,NA,5.6,4.7,NA,802,"CO",2017,48,2,313.157894736842,0,68,0
780,2017-02-18,30.226,96.52,0.254,-1.77777777777778,9.88888888888889,0.999999999999998,24.5,NA,5.6,4.6,NA,802,"CO",2017,49,2,313.157894736842,0,68,0
781,2017-02-19,30.226,96.52,0.254,-5.88888888888889,5.88888888888889,-1.77777777777778,24.5,NA,5.5,4.7,NA,802,"CO",2017,50,2,313.157894736842,0,68,0
782,2017-02-20,30.226,104.14,0.254,-4.27777777777778,5.5,-2.11111111111111,24.5,NA,5.6,4.7,NA,802,"CO",2017,51,2,290.243902439024,0,68,0
783,2017-02-21,30.48,101.6,0,-2.72222222222222,10.1111111111111,4.11111111111111,24.5,NA,5.5,4.5,NA,802,"CO",2017,52,2,300,0,68,0
784,2017-02-22,30.734,96.52,0,3.27777777777778,7.11111111111111,2.61111111111111,24.5,NA,5.5,4.5,NA,802,"CO",2017,53,2,318.421052631579,0,68,0
785,2017-02-23,30.988,93.98,0.254,-0.88888888888889,-0.722222222222223,-7,24.5,NA,5.7,4.7,NA,802,"CO",2017,54,2,329.72972972973,0,68,0
786,2017-02-24,30.988,101.6,0.254,-11.7777777777778,-6,-12.2777777777778,24.5,NA,5.7,4.6,NA,802,"CO",2017,55,2,305,0,68,0
787,2017-02-25,31.242,106.68,0.254,-15.2222222222222,-8.88888888888889,-13.2777777777778,24.5,NA,5.7,4.7,NA,802,"CO",2017,56,2,292.857142857143,0,68,0
788,2017-02-26,31.496,106.68,0,-16.1111111111111,-4.11111111111111,-13.7777777777778,24.5,NA,5.5,4.5,NA,802,"CO",2017,57,2,295.238095238095,0,68,0
789,2017-02-27,31.75,104.14,0.508,-10.8888888888889,0.611111111111112,-5.77777777777778,24.5,NA,5.5,4.6,NA,802,"CO",2017,58,2,304.878048780488,0,68,0
790,2017-02-28,31.75,109.22,1.016,-9,-6.61111111111111,-10.3888888888889,24.5,NA,5.5,4.3,NA,802,"CO",2017,59,2,290.697674418605,0,68,0
791,2017-03-01,32.766,121.92,0.254,-12.7777777777778,-3.88888888888889,-12.3888888888889,24.5,NA,5.5,4.3,NA,802,"CO",2017,60,3,268.75,0,68,0
792,2017-03-02,33.02,119.38,0.254,-17.2222222222222,0.499999999999999,-10.6111111111111,24.5,NA,5.4,4.3,NA,802,"CO",2017,61,3,276.595744680851,0,68,0
793,2017-03-03,33.274,114.3,0.254,-16.6111111111111,7.11111111111111,-6.11111111111111,24.5,NA,5.6,4.3,NA,802,"CO",2017,62,3,291.111111111111,0,68,0
794,2017-03-04,33.274,114.3,0,-12.2222222222222,10.1111111111111,-1,24.5,NA,5.5,4.5,NA,802,"CO",2017,63,3,291.111111111111,0,68,0
795,2017-03-05,33.274,109.22,0,-4.11111111111111,8.22222222222222,0.611111111111112,24.5,NA,5.5,4.6,NA,802,"CO",2017,64,3,304.651162790698,0,68,0
796,2017-03-06,33.782,109.22,0.254,0.388888888888891,0.388888888888891,-10.2222222222222,24.5,NA,5.5,4.6,NA,802,"CO",2017,65,3,309.302325581395,0,68,0
797,2017-03-07,34.29,119.38,0.508,-12.6111111111111,0.222222222222221,-6.61111111111111,24.5,NA,5.5,4.3,NA,802,"CO",2017,66,3,287.234042553192,0,68,0
798,2017-03-08,34.29,114.3,0,-4.22222222222222,7.38888888888889,1.5,24.5,NA,5.8,4.4,NA,802,"CO",2017,67,3,300,0,68,0
799,2017-03-09,34.798,111.76,0.254,0.499999999999999,9.72222222222222,2.88888888888889,24.5,NA,5.6,4.3,NA,802,"CO",2017,68,3,311.363636363636,0,68,0
800,2017-03-10,34.798,106.68,0,-5,11.7777777777778,2.5,24.5,NA,5.6,4.4,NA,802,"CO",2017,69,3,326.190476190476,0,68,0
801,2017-03-11,34.29,104.14,0,-3.61111111111111,7.61111111111111,0.611111111111112,24.5,NA,5.6,4.6,NA,802,"CO",2017,70,3,329.268292682927,0,68,0
802,2017-03-12,34.29,104.14,0,-4.22222222222222,4.72222222222222,0.722222222222221,24.5,NA,5.8,4.6,NA,802,"CO",2017,71,3,329.268292682927,0,68,0
803,2017-03-13,34.29,104.14,0,-7.77777777777778,7,-0.88888888888889,24.5,NA,5.5,4.3,NA,802,"CO",2017,72,3,329.268292682927,0,68,0
804,2017-03-14,34.29,101.6,0,3.27777777777778,12.3888888888889,3.5,24.5,NA,5.4,4.6,NA,802,"CO",2017,73,3,337.5,0,68,0
805,2017-03-15,34.036,99.06,0,-1.61111111111111,14,4,24.5,NA,5.7,4.5,NA,802,"CO",2017,74,3,343.589743589744,0,68,0
806,2017-03-16,34.036,93.98,0,0.999999999999998,13.6111111111111,5.72222222222222,24.5,NA,5.8,4.6,NA,802,"CO",2017,75,3,362.162162162162,0,68,0
807,2017-03-17,33.782,91.44,0,-1.11111111111111,13.7777777777778,3.61111111111111,24.5,NA,6.5,4.5,NA,802,"CO",2017,76,3,369.444444444445,0,68,0
808,2017-03-18,33.274,91.44,0,-2.38888888888889,16.2777777777778,5.5,24.5,NA,6.6,4.4,NA,802,"CO",2017,77,3,363.888888888889,0,68,0
809,2017-03-19,32.258,86.36,0,-0.222222222222221,14,6.5,24.5,NA,7.3,8.8,NA,802,"CO",2017,78,3,373.529411764706,0,68,0
810,2017-03-20,30.988,83.82,0,1.5,14.1111111111111,5.5,24.5,NA,10.5,20.5,NA,802,"CO",2017,79,3,369.69696969697,0,68,0
811,2017-03-21,30.226,78.74,0,-1,13.8888888888889,5.61111111111111,24.5,NA,12.3,21.1,NA,802,"CO",2017,80,3,383.870967741936,0,68,0
812,2017-03-22,29.464,76.2,0,1.5,13.6111111111111,6.22222222222222,24.5,NA,13.2,22.3,NA,802,"CO",2017,81,3,386.666666666667,0,68,0
813,2017-03-23,28.448,73.66,0,7,11.8888888888889,3.27777777777778,24.5,NA,13.6,23,NA,802,"CO",2017,82,3,386.206896551724,0,68,0
814,2017-03-24,27.94,73.66,0,-0.88888888888889,4.77777777777778,-1,24.5,NA,14.1,23.2,NA,802,"CO",2017,83,3,379.310344827586,0,68,0
815,2017-03-25,27.94,73.66,0.254,-6.27777777777778,10.8888888888889,1.27777777777778,24.5,NA,13.5,23.4,NA,802,"CO",2017,84,3,379.310344827586,0,68,0
816,2017-03-26,27.432,73.66,0,-1,5.38888888888889,0.388888888888891,24.5,NA,13.4,23.7,NA,802,"CO",2017,85,3,372.413793103448,0,68,0
817,2017-03-27,26.924,68.58,0,-3.11111111111111,6.88888888888889,0.388888888888891,24.5,NA,14.1,24.5,NA,802,"CO",2017,86,3,392.592592592593,0,68,0
818,2017-03-28,26.67,68.58,1.016,-1.22222222222222,4.88888888888889,-0.222222222222221,24.5,NA,13.7,24.8,NA,802,"CO",2017,87,3,388.888888888889,0,68,0
819,2017-03-29,27.178,78.74,0.254,-2.27777777777778,5.72222222222222,-0.722222222222223,24.5,NA,13.7,24.9,NA,802,"CO",2017,88,3,345.161290322581,0,68,0
820,2017-03-30,27.432,71.12,0.254,-5.27777777777778,10.7777777777778,2.61111111111111,24.5,NA,13.6,24.9,NA,802,"CO",2017,89,3,385.714285714286,0,68,0
821,2017-03-31,26.924,68.58,0,2.61111111111111,6.61111111111111,1.5,24.5,NA,13.8,25,NA,802,"CO",2017,90,3,392.592592592593,0,68,0
822,2017-04-01,26.924,71.12,0,-2.27777777777778,7.72222222222222,0.611111111111112,24.5,NA,13.6,25,NA,802,"CO",2017,91,4,378.571428571429,0,68,0
823,2017-04-02,26.67,68.58,0.254,-2.88888888888889,7.61111111111111,0.222222222222221,24.5,NA,13.9,25.1,NA,802,"CO",2017,92,4,388.888888888889,0,68,0
824,2017-04-03,26.162,73.66,0.254,-3.77777777777778,3.88888888888889,-3.11111111111111,24.5,NA,13.8,25.1,NA,802,"CO",2017,93,4,355.172413793103,0,68,0
825,2017-04-04,26.416,68.58,1.524,-4.61111111111111,-1.27777777777778,-5.88888888888889,24.5,NA,13.8,25.1,NA,802,"CO",2017,94,4,385.185185185185,0,68,0
826,2017-04-05,27.432,86.36,0.508,-9.22222222222222,4.11111111111111,-3.88888888888889,24.5,NA,13.6,25,NA,802,"CO",2017,95,4,317.647058823529,0,68,0
827,2017-04-06,27.686,76.2,0,-3.5,11.7777777777778,1.77777777777778,24.5,NA,13.2,24.9,NA,802,"CO",2017,96,4,363.333333333333,0,68,0
828,2017-04-07,27.686,68.58,0,-1.77777777777778,15.3888888888889,6.61111111111111,24.5,NA,13.5,24.9,NA,802,"CO",2017,97,4,403.703703703704,0,68,0
829,2017-04-08,25.908,66.04,0.254,6.72222222222222,12.2222222222222,6.88888888888889,24.5,NA,16.1,26.3,NA,802,"CO",2017,98,4,392.307692307692,0,68,0
830,2017-04-09,25.146,68.58,0,-1.11111111111111,1.61111111111111,-4.72222222222222,24.5,NA,16.3,26.6,NA,802,"CO",2017,99,4,366.666666666667,0,68,0
831,2017-04-10,24.892,66.04,0.508,-10.2777777777778,7.5,-3.77777777777778,24.5,NA,14.7,25.8,NA,802,"CO",2017,100,4,376.923076923077,0,68,0
832,2017-04-11,26.162,63.5,0,-7.11111111111111,11.7777777777778,1.72222222222222,24.5,NA,14.3,25.6,NA,802,"CO",2017,101,4,412,0,68,0
833,2017-04-12,23.876,58.42,0,-3.11111111111111,15.2222222222222,6.11111111111111,24.5,NA,15.5,25.9,NA,802,"CO",2017,102,4,408.695652173913,0,68,0
834,2017-04-13,22.352,53.34,0,4.72222222222222,17.7222222222222,9,24.5,NA,16.1,26.8,NA,802,"CO",2017,103,4,419.047619047619,0,68,0
835,2017-04-14,20.574,48.26,0,-0.111111111111111,16.1111111111111,5.72222222222222,24.5,NA,16.6,27,NA,802,"CO",2017,104,4,426.315789473684,0,68,0
836,2017-04-15,19.558,43.18,0,-2.88888888888889,12.3888888888889,2.72222222222222,24.5,NA,16.3,27,NA,802,"CO",2017,105,4,452.941176470588,0,68,0
837,2017-04-16,17.526,40.64,0,-2.27777777777778,12.7222222222222,3.88888888888889,24.5,NA,16.2,26.9,NA,802,"CO",2017,106,4,431.25,0,68,0
838,2017-04-17,16.256,35.56,0,-1,15,6.5,24.5,NA,16.3,26.9,NA,802,"CO",2017,107,4,457.142857142857,0,68,0
839,2017-04-18,13.97,30.48,0,0.999999999999998,17.7222222222222,7.72222222222222,24.5,NA,16.4,27.1,NA,802,"CO",2017,108,4,458.333333333333,0,68,0
840,2017-04-19,10.922,25.4,0.254,6.38888888888889,7.77777777777778,2.5,24.5,NA,16.2,27.1,NA,802,"CO",2017,109,4,430,0,68,0
841,2017-04-20,10.922,25.4,0.254,-1.38888888888889,11,1.61111111111111,24.5,NA,16,26.8,NA,802,"CO",2017,110,4,430,0,68,0
842,2017-04-21,10.414,25.4,0.762,-1.22222222222222,2,-2.11111111111111,24.5,NA,16.2,26.8,NA,802,"CO",2017,111,4,410,0,68,0
843,2017-04-22,10.668,25.4,0.254,-5.38888888888889,8.38888888888889,-0.277777777777778,24.5,NA,15,26.4,NA,802,"CO",2017,112,4,420,0,68,0
844,2017-04-23,10.922,25.4,0.254,-3.88888888888889,16.5,5.72222222222222,24.5,NA,15.5,26.5,NA,802,"CO",2017,113,4,430,0,68,0
845,2017-04-24,7.366,17.78,0.508,1.61111111111111,11.5,3.72222222222222,24.5,NA,16.1,27.1,NA,802,"CO",2017,114,4,414.285714285714,0,68,0
846,2017-04-25,6.604,22.86,0.762,-2.72222222222222,2.72222222222222,-2,24.6,NA,16,27,NA,802,"CO",2017,115,4,288.888888888889,0.100000000000001,68,0
847,2017-04-26,7.112,20.32,0.254,-3.77777777777778,3.38888888888889,-1.5,24.5,NA,14.9,26.3,NA,802,"CO",2017,116,4,350,-0.100000000000001,68,0
848,2017-04-27,7.112,20.32,2.032,-2.72222222222222,0.222222222222221,-3.38888888888889,24.5,NA,14.4,26,NA,802,"CO",2017,117,4,350,0,68,0
849,2017-04-28,8.89,40.64,0.254,-6.72222222222222,2.27777777777778,-4.61111111111111,24.5,NA,14.1,25.7,NA,802,"CO",2017,118,4,218.75,0,68,0
850,2017-04-29,9.398,38.1,0.254,-9.72222222222222,-1.5,-6.77777777777778,24.5,NA,13.9,25.5,NA,802,"CO",2017,119,4,246.666666666667,0,68,0
851,2017-04-30,9.398,38.1,0.254,-8.22222222222222,5.11111111111111,-2.5,24.5,NA,13.6,25.4,NA,802,"CO",2017,120,4,246.666666666667,0,68,0
852,2017-05-01,9.144,27.94,0,-1.11111111111111,9.22222222222222,2.72222222222222,24.5,NA,14.5,25.8,NA,802,"CO",2017,121,5,327.272727272727,0,68,0
853,2017-05-02,8.89,25.4,0.254,-0.88888888888889,4.38888888888889,0.277777777777778,24.5,NA,15.2,25.9,NA,802,"CO",2017,122,5,350,0,68,0
854,2017-05-03,9.144,22.86,0,-1.77777777777778,8,2.11111111111111,24.5,NA,15.2,26.2,NA,802,"CO",2017,123,5,400,0,68,0
855,2017-05-04,8.636,20.32,0.254,-2.5,16.1111111111111,6.11111111111111,24.5,NA,15.8,26.5,NA,802,"CO",2017,124,5,425,0,68,0
856,2017-05-05,6.35,12.7,0,1.22222222222222,19,9.38888888888889,24.6,NA,16.1,27,NA,802,"CO",2017,125,5,500,0.100000000000001,68,0
857,2017-05-06,2.794,5.08,0.254,3.27777777777778,21,11,8.9,NA,15.5,26.7,NA,802,"CO",2017,126,5,550,-15.7,68,0
858,2017-05-07,0,0,0,3.27777777777778,15.3888888888889,6.22222222222222,24.8,NA,14.8,26.3,NA,802,"CO",2017,127,5,NA,15.9,68,0
859,2017-05-08,0,0,0,-0.222222222222221,15.6111111111111,6.61111111111111,24.7,NA,14.4,26.1,NA,802,"CO",2017,128,5,NA,-0.100000000000001,68,0
860,2017-05-09,0,0,0.508,4.77777777777778,17.2777777777778,6.38888888888889,24.7,NA,14.3,25.9,NA,802,"CO",2017,129,5,NA,0,68,0
861,2017-05-10,0,0,0,1.38888888888889,12.7777777777778,4.38888888888889,24.8,NA,14.8,25.9,NA,802,"CO",2017,130,5,NA,0.100000000000001,68,0
862,2017-05-11,0,0,0,0.222222222222221,14.3888888888889,6,24.7,NA,14.5,25.9,NA,802,"CO",2017,131,5,NA,-0.100000000000001,68,0
863,2017-05-12,0,0,0.254,0.277777777777778,19.7777777777778,9.22222222222222,24.8,NA,14.2,25.7,NA,802,"CO",2017,132,5,NA,0.100000000000001,68,0
864,2017-05-13,0,0,0,2.38888888888889,20.3888888888889,10.6111111111111,18,NA,13.9,25.3,NA,802,"CO",2017,133,5,NA,-6.8,68,0
865,2017-05-14,0,0,0,2.72222222222222,18.7222222222222,8.77777777777778,24.8,NA,13.5,25.1,NA,802,"CO",2017,134,5,NA,6.8,68,0
866,2017-05-15,0,0,0,-1.11111111111111,17.8888888888889,8.88888888888889,24.8,NA,13.4,24.9,NA,802,"CO",2017,135,5,NA,0,68,0
867,2017-05-16,0,0,0,5.38888888888889,14.7222222222222,6.38888888888889,24.8,NA,13.2,24.4,NA,802,"CO",2017,136,5,NA,0,68,0
868,2017-05-17,0,0,0,0.222222222222221,11.3888888888889,2.72222222222222,24.8,NA,12.8,24.2,NA,802,"CO",2017,137,5,NA,0,68,0
869,2017-05-18,0.762,5.08,4.572,-3.77777777777778,-0.277777777777778,-3.38888888888889,24.8,NA,12.6,23.9,NA,802,"CO",2017,138,5,150,0,68,0
870,2017-05-19,4.826,45.72,0.254,-5.38888888888889,3.77777777777778,-2.11111111111111,24.7,NA,12.7,23.7,NA,802,"CO",2017,139,5,105.555555555556,-0.100000000000001,68,0
871,2017-05-20,4.572,27.94,0,-3.72222222222222,5.61111111111111,-0.111111111111111,24.6,NA,13.1,24.1,NA,802,"CO",2017,140,5,163.636363636364,-0.0999999999999979,68,0
872,2017-05-21,4.064,17.78,0.254,-2.61111111111111,11,2.5,24.6,NA,14.4,25.1,NA,802,"CO",2017,141,5,228.571428571429,0,68,0
873,2017-05-22,3.302,12.7,1.016,0.277777777777778,9.72222222222222,2,24.6,NA,17,26.6,NA,802,"CO",2017,142,5,260,0,68,0
874,2017-05-23,2.54,12.7,0.508,-3.22222222222222,7.61111111111111,1.61111111111111,24.6,NA,16.8,26.7,NA,802,"CO",2017,143,5,200,0,68,0
875,2017-05-24,0.762,2.54,0.508,-1.77777777777778,17.2777777777778,8.61111111111111,24.5,NA,16.4,26.9,NA,802,"CO",2017,144,5,300,-0.100000000000001,68,0
876,2017-05-25,0,0,0.254,6.61111111111111,16.6111111111111,6.88888888888889,24.8,NA,16,26.6,NA,802,"CO",2017,145,5,NA,0.300000000000001,68,0
877,2017-05-26,0,0,0.254,1.72222222222222,17.5,8.5,24.7,NA,15.6,26.1,NA,802,"CO",2017,146,5,NA,-0.100000000000001,68,0
878,2017-05-27,0,0,0,-0.88888888888889,3.5,0.611111111111112,24.8,NA,14.8,26,NA,802,"CO",2017,147,5,NA,0.100000000000001,68,0
879,2017-05-28,0,0,0.762,-3.11111111111111,14.3888888888889,4.38888888888889,20.2,NA,15.7,26.3,NA,802,"CO",2017,148,5,NA,-4.6,68,0
880,2017-05-29,0,0,0,-1.5,15.2222222222222,5.88888888888889,18.5,NA,14.8,26,NA,802,"CO",2017,149,5,NA,-1.7,68,0
881,2017-05-30,0,0,0,0.222222222222221,17.7777777777778,8.22222222222222,17.8,NA,14.5,25.7,NA,802,"CO",2017,150,5,NA,-0.699999999999999,68,0
882,2017-05-31,0,0,0,5.38888888888889,19.6111111111111,10.2222222222222,17,NA,14,25.4,NA,802,"CO",2017,151,5,NA,-0.800000000000001,68,0
883,2017-06-01,0,0,0,2.27777777777778,19,9,24.8,NA,13.9,25.1,NA,802,"CO",2017,152,6,NA,7.8,68,0
884,2017-06-02,0,0,0,3,14.7777777777778,6.88888888888889,24.9,NA,13.4,24.8,NA,802,"CO",2017,153,6,NA,0.0999999999999979,68,0
885,2017-06-03,0,0,0.254,0,19.7222222222222,9.72222222222222,18,NA,13.7,24.6,NA,802,"CO",2017,154,6,NA,-6.9,68,0
886,2017-06-04,0,0,0,8,22,13,16.9,NA,13.7,24.6,NA,802,"CO",2017,155,6,NA,-1.1,68,0
887,2017-06-05,0,0,0,5.72222222222222,20.8888888888889,11.1111111111111,0,NA,13.5,24.2,NA,802,"CO",2017,156,6,NA,-16.9,68,0
888,2017-06-06,0,0,0,6.11111111111111,19.6111111111111,9.88888888888889,15.8,NA,13.3,24.2,NA,802,"CO",2017,157,6,NA,15.8,68,0
889,2017-06-07,0,0,0.254,8.77777777777778,21.5,12.2777777777778,6.3,NA,13.3,23.9,NA,802,"CO",2017,158,6,NA,-9.5,68,0
890,2017-06-08,0,0,0,4.61111111111111,24.2222222222222,13.3888888888889,0,NA,13.2,23.8,NA,802,"CO",2017,159,6,NA,-6.3,68,0
891,2017-06-09,0,0,0,6.22222222222222,23.3888888888889,13.7222222222222,6.5,NA,13.1,23.6,NA,802,"CO",2017,160,6,NA,6.5,68,0
892,2017-06-10,0,0,0,13.3888888888889,25.1111111111111,16.2777777777778,9.2,NA,12.9,23.5,NA,802,"CO",2017,161,6,NA,2.7,68,0
893,2017-06-11,0,0,0,5.88888888888889,24,15.3888888888889,13.8,NA,12.6,23.2,NA,802,"CO",2017,162,6,NA,4.6,68,0
894,2017-06-12,0,0,0,11.5,24.7222222222222,14.2777777777778,13.2,NA,12.8,23,NA,802,"CO",2017,163,6,NA,-0.600000000000001,68,0
895,2017-06-13,0,0,0,1.11111111111111,15.3888888888889,8,18.7,NA,12.2,22.6,NA,802,"CO",2017,164,6,NA,5.5,68,0
896,2017-06-14,0,0,0,0.722222222222221,19.3888888888889,9.72222222222222,4.6,NA,11.9,22.3,NA,802,"CO",2017,165,6,NA,-14.1,68,0
897,2017-06-15,0,0,0,2.27777777777778,22.6111111111111,12.1111111111111,10.6,NA,11.7,21.9,NA,802,"CO",2017,166,6,NA,6,68,0
898,2017-06-16,0,0,0,3.88888888888889,23.5,13.7222222222222,2.3,NA,11.6,21.6,NA,802,"CO",2017,167,6,NA,-8.3,68,0
899,2017-06-17,0,0,0,7.88888888888889,23.2222222222222,15,9.3,NA,11.5,21.2,NA,802,"CO",2017,168,6,NA,7,68,0
900,2017-06-18,0,0,0,6.61111111111111,21.7777777777778,13.2777777777778,25.1,NA,11.3,21,NA,802,"CO",2017,169,6,NA,15.8,68,0
901,2017-06-19,0,0,0,6.11111111111111,22.7222222222222,13.7222222222222,7,NA,10.7,20.7,NA,802,"CO",2017,170,6,NA,-18.1,68,0
902,2017-06-20,0,0,0,7.22222222222222,27.5,15.5,5.1,NA,10.4,20.1,NA,802,"CO",2017,171,6,NA,-1.9,68,0
903,2017-06-21,0,0,0,8.61111111111111,25.2777777777778,14.2222222222222,25,NA,10.3,19.6,NA,802,"CO",2017,172,6,NA,19.9,68,0
904,2017-06-22,0,0,0,4.77777777777778,24.7777777777778,13.8888888888889,5.4,NA,9.9,19.3,NA,802,"CO",2017,173,6,NA,-19.6,68,0
905,2017-06-23,0,0,0,3.61111111111111,22.7777777777778,12.2222222222222,5.7,NA,9.8,18.7,NA,802,"CO",2017,174,6,NA,0.3,68,0
906,2017-06-24,0,0,0,2.5,19.7777777777778,10.8888888888889,4.1,NA,9.5,18.3,NA,802,"CO",2017,175,6,NA,-1.6,68,0
907,2017-06-25,0,0,0,3.72222222222222,22.2222222222222,13.1111111111111,0,NA,8.9,17.8,NA,802,"CO",2017,176,6,NA,-4.1,68,0
908,2017-06-26,0,0,0,4.5,23.7777777777778,14.7777777777778,0,NA,8.8,17.4,NA,802,"CO",2017,177,6,NA,0,68,0
909,2017-06-27,0,0,0,12.1111111111111,24.5,15.8888888888889,25,NA,8.1,16.7,NA,802,"CO",2017,178,6,NA,25,68,0
910,2017-06-28,0,0,0,6.38888888888889,23.6111111111111,13.7777777777778,24.1,NA,7.6,16.1,NA,802,"CO",2017,179,6,NA,-0.899999999999999,68,0
911,2017-06-29,0,0,0,6.61111111111111,21.2777777777778,12.2777777777778,23.1,NA,6.9,15.6,NA,802,"CO",2017,180,6,NA,-1,68,0
912,2017-06-30,0,0,0,5.38888888888889,18.7777777777778,9.77777777777778,23.1,NA,6.3,15,NA,802,"CO",2017,181,6,NA,0,68,0
913,2017-07-01,0,0,0,1.38888888888889,23.6111111111111,12.6111111111111,4.6,NA,5.8,14.3,NA,802,"CO",2017,182,7,NA,-18.5,68,0
914,2017-07-02,0,0,0,3.5,22.8888888888889,12.7777777777778,22.8,NA,5.5,13.9,NA,802,"CO",2017,183,7,NA,18.2,68,0
915,2017-07-03,0,0,0,5.72222222222222,21.7777777777778,12.3888888888889,4.5,NA,4.8,13.1,NA,802,"CO",2017,184,7,NA,-18.3,68,0
916,2017-07-04,0,0,0,7.77777777777778,23.2222222222222,14.2222222222222,22.8,NA,4.5,12.7,NA,802,"CO",2017,185,7,NA,18.3,68,0
917,2017-07-05,0,0,0,6.61111111111111,26.7777777777778,15.8888888888889,22.8,NA,4.2,12,NA,802,"CO",2017,186,7,NA,0,68,0
918,2017-07-06,0,0,0,7.11111111111111,26.6111111111111,16.7222222222222,23,NA,4.1,11.1,NA,802,"CO",2017,187,7,NA,0.199999999999999,68,0
919,2017-07-07,0,0,0,10.3888888888889,25.7777777777778,14.2777777777778,23.1,NA,3.5,10.3,NA,802,"CO",2017,188,7,NA,0.100000000000001,68,0
920,2017-07-08,0,0,0,6.38888888888889,24.6111111111111,14.2777777777778,22.9,NA,3.4,9.5,NA,802,"CO",2017,189,7,NA,-0.200000000000003,68,0
921,2017-07-09,0,0,0,8.88888888888889,26.5,15.2777777777778,22.9,NA,3.1,8.8,NA,802,"CO",2017,190,7,NA,0,68,0
922,2017-07-10,0,0,0,12.1111111111111,25.3888888888889,15.3888888888889,23,NA,2.9,7.7,NA,802,"CO",2017,191,7,NA,0.100000000000001,68,0
923,2017-07-11,0,0,0,8.72222222222222,22.7222222222222,13.2222222222222,23.1,NA,2.9,7,NA,802,"CO",2017,192,7,NA,0.100000000000001,68,0
924,2017-07-12,0,0,0.762,9.5,17.3888888888889,11.3888888888889,23.2,NA,2.8,11.5,NA,802,"CO",2017,193,7,NA,0.0999999999999979,68,0
925,2017-07-13,0,0,0.762,6.11111111111111,22.7777777777778,12.8888888888889,25,NA,2.8,12.6,NA,802,"CO",2017,194,7,NA,1.8,68,0
926,2017-07-14,0,0,0,7.11111111111111,22.1111111111111,13.3888888888889,25,NA,3.2,9.9,NA,802,"CO",2017,195,7,NA,0,68,0
927,2017-07-15,0,0,0,6.88888888888889,24.5,15.3888888888889,25,NA,3.2,8.5,NA,802,"CO",2017,196,7,NA,0,68,0
