station_name,year,band,orbit,orbit_direction,backscatter_DOY,backscatter_value
CO_802,2017,vh,151,ascending,15,-16.2431
CO_802,2017,vv,151,ascending,39,-10.899915
CO_802,2017,vh,151,ascending,39,-16.267721
CO_802,2017,vv,151,ascending,45,-12.392132
CO_802,2017,vh,151,ascending,45,-17.94019
CO_802,2017,vv,151,ascending,63,-10.717954
CO_802,2017,vh,151,ascending,63,-16.597595
CO_802,2017,vv,151,ascending,75,-11.986283
CO_802,2017,vh,151,ascending,75,-17.456064
CO_802,2018,vv,56,descending,45,-11.206769
CO_802,2018,vh,56,descending,45,-17.536758
CO_802,2018,vv,56,descending,57,-10.866821
CO_802,2018,vh,56,descending,57,-18.024694
CO_802,2018,vv,56,descending,69,-11.401016
CO_802,2018,vh,56,descending,69,-17.982409
CO_802,2018,vv,56,descending,81,-10.193279
CO_802,2018,vh,56,descending,81,-16.786613
CO_802,2018,vv,56,descending,93,-12.66981
CO_802,2018,vh,56,descending,93,-19.078377
CO_802,2018,vv,56,descending,105,-12.138133
CO_802,2018,vh,56,descending,105,-18.568665
CO_802,2018,vv,151,ascending,82,-10.920252
CO_802,2018,vh,151,ascending,82,-15.90187
CO_802,2018,vv,151,ascending,94,-11.76106
CO_802,2018,vh,151,ascending,94,-17.462234
CO_802,2018,vv,151,ascending,106,-10.88544
CO_802,2018,vh,151,ascending,106,-15.862451
CO_802,2019,vv,56,descending,28,-10.9932785
CO_802,2019,vh,56,descending,28,-17.640451
CO_802,2019,vv,56,descending,40,-10.716742
CO_802,2019,vh,56,descending,40,-17.237528
CO_802,2019,vv,56,descending,52,-10.359592
CO_802,2019,vh,56,descending,52,-17.29552
CO_802,2019,vv,56,descending,64,-10.093163
CO_802,2019,vh,56,descending,64,-17.433702
CO_802,2019,vv,56,descending,76,-9.624046
CO_802,2019,vh,56,descending,76,-16.831009
CO_802,2019,vv,56,descending,88,-10.722369
CO_802,2019,vh,56,descending,88,-17.17738
CO_802,2019,vv,56,descending,100,-12.737018
CO_802,2019,vh,56,descending,100,-18.383015
CO_802,2019,vv,56,descending,112,-12.501251
CO_802,2019,vh,56,descending,112,-18.63757
CO_802,2020,vv,56,descending,11,-10.627403
CO_802,2020,vh,56,descending,11,-18.314018
CO_802,2020,vv,56,descending,23,-10.941532
CO_802,2020,vh,56,descending,23,-18.550522
CO_802,2020,vv,56,descending,35,-10.331886
CO_802,2020,vh,56,descending,35,-17.580063
CO_802,2020,vv,56,descending,47,-10.65999
CO_802,2020,vh,56,descending,47,-17.443521
CO_802,2020,vv,56,descending,59,-9.841862
CO_802,2020,vh,56,descending,59,-16.863897
CO_802,2020,vv,56,descending,71,-10.366005
CO_802,2020,vh,56,descending,71,-17.260653
CO_802,2020,vv,56,descending,83,-10.050136
CO_802,2020,vh,56,descending,83,-17.239082
CO_802,2020,vv,56,descending,95,-11.516155
CO_802,2020,vh,56,descending,95,-18.493448
CO_802,2020,vv,56,descending,107,-11.0861225
CO_802,2020,vh,56,descending,107,-18.047081
CO_802,2020,vv,56,descending,119,-12.140665
CO_802,2020,vh,56,descending,119,-17.808044
CO_802,2020,vv,151,ascending,12,-10.941447
CO_802,2020,vh,151,ascending,12,-18.008873
CO_802,2020,vv,151,ascending,24,-11.304873
CO_802,2020,vh,151,ascending,24,-17.660713
CO_802,2020,vv,151,ascending,60,-10.812501
CO_802,2020,vh,151,ascending,60,-16.488363
CO_802,2020,vv,151,ascending,72,-11.4283085
CO_802,2020,vh,151,ascending,72,-16.677223
CO_802,2020,vv,151,ascending,96,-11.12297
CO_802,2020,vh,151,ascending,96,-16.486467
CO_802,2020,vv,151,ascending,108,-10.78751
CO_802,2020,vh,151,ascending,108,-16.98294
CO_802,2020,vv,151,ascending,120,-10.895903
CO_802,2020,vh,151,ascending,120,-15.849178
CO_802,2021,vv,56,descending,29,-11.258024
CO_802,2021,vh,56,descending,29,-18.660494
CO_802,2021,vv,56,descending,41,-11.149121
CO_802,2021,vh,56,descending,41,-18.20285
CO_802,2021,vv,56,descending,53,-11.064811
CO_802,2021,vh,56,descending,53,-18.37883
CO_802,2021,vv,56,descending,65,-10.778162
CO_802,2021,vh,56,descending,65,-18.08294
CO_802,2021,vv,56,descending,77,-9.593127
CO_802,2021,vh,56,descending,77,-17.164442
CO_802,2021,vv,56,descending,89,-11.74177
CO_802,2021,vh,56,descending,89,-18.363365
CO_802,2021,vv,56,descending,101,-11.4513855
CO_802,2021,vh,56,descending,101,-18.353619
CO_802,2021,vv,56,descending,113,-10.824614
CO_802,2021,vh,56,descending,113,-17.870298
CO_802,2021,vv,151,ascending,30,-10.781512
CO_802,2021,vh,151,ascending,30,-16.490778
CO_802,2021,vv,151,ascending,42,-11.333274
CO_802,2021,vh,151,ascending,42,-17.355772
CO_802,2021,vv,151,ascending,54,-10.920929
CO_802,2021,vh,151,ascending,54,-17.124826
CO_802,2021,vv,151,ascending,66,-10.839987
CO_802,2021,vh,151,ascending,66,-16.155903
CO_802,2021,vv,151,ascending,78,-10.7042885
CO_802,2021,vh,151,ascending,78,-16.311563
CO_802,2021,vv,151,ascending,90,-11.258375
CO_802,2021,vh,151,ascending,90,-17.384188
CO_802,2021,vv,151,ascending,102,-10.655541
CO_802,2021,vh,151,ascending,102,-15.932989
CO_802,2021,vv,151,ascending,114,-10.379848
CO_802,2021,vh,151,ascending,114,-16.210415
CO_802,2022,vv,56,descending,12,-11.367373
CO_802,2022,vh,56,descending,12,-18.26386
CO_802,2022,vv,56,descending,24,-11.053869
CO_802,2022,vh,56,descending,24,-18.179794
CO_802,2022,vv,56,descending,36,-10.849884
CO_802,2022,vh,56,descending,36,-18.18814
CO_802,2022,vv,56,descending,48,-10.833546
CO_802,2022,vh,56,descending,48,-18.026064
CO_802,2022,vv,56,descending,60,-10.498451
CO_802,2022,vh,56,descending,60,-17.78317
CO_802,2022,vv,56,descending,72,-10.334486
CO_802,2022,vh,56,descending,72,-16.992043
CO_802,2022,vv,56,descending,84,-10.075464
CO_802,2022,vh,56,descending,84,-17.16306
CO_802,2022,vv,56,descending,96,-11.182781
CO_802,2022,vh,56,descending,96,-18.428823
CO_802,2022,vv,56,descending,108,-12.545428
CO_802,2022,vh,56,descending,108,-19.29499
CO_802,2022,vv,56,descending,120,-12.192795
CO_802,2022,vh,56,descending,120,-19.185856
CO_802,2022,vv,56,descending,132,-10.560547
CO_802,2022,vh,56,descending,132,-16.412952
CO_802,2022,vv,56,descending,144,-9.592917
CO_802,2022,vh,56,descending,144,-15.832483
CO_802,2022,vv,56,descending,156,-11.305975
CO_802,2022,vh,56,descending,156,-16.646975
CO_802,2022,vv,56,descending,168,-10.943897
CO_802,2022,vh,56,descending,168,-16.425169
CO_802,2022,vv,56,descending,180,-11.209064
CO_802,2022,vh,56,descending,180,-16.960012
CO_802,2022,vv,56,descending,192,-10.057192
CO_802,2022,vh,56,descending,192,-15.344738
CO_802,2022,vv,56,descending,204,-11.262342
CO_802,2022,vh,56,descending,204,-17.02371
CO_802,2023,vv,56,descending,19,-10.424488
CO_802,2023,vh,56,descending,19,-17.41324
CO_802,2023,vv,56,descending,43,-10.338449
CO_802,2023,vh,56,descending,43,-17.001163
CO_802,2023,vv,56,descending,55,-10.105668
CO_802,2023,vh,56,descending,55,-17.209455
CO_802,2023,vv,56,descending,67,-9.809679
CO_802,2023,vh,56,descending,67,-16.950605
CO_802,2023,vv,56,descending,79,-9.41254
CO_802,2023,vh,56,descending,79,-16.413296
CO_802,2023,vv,56,descending,91,-9.133161
CO_802,2023,vh,56,descending,91,-15.778914
CO_802,2023,vv,56,descending,103,-11.640163
CO_802,2023,vh,56,descending,103,-17.65856
CO_802,2023,vv,56,descending,115,-12.301625
CO_802,2023,vh,56,descending,115,-18.787838
CO_802,2023,vv,151,ascending,26,-10.542919
CO_802,2023,vh,151,ascending,26,-16.808819
CO_802,2023,vv,151,ascending,38,-10.525628
CO_802,2023,vh,151,ascending,38,-16.9823
CO_802,2023,vv,151,ascending,50,-10.8728075
CO_802,2023,vh,151,ascending,50,-16.805902
CO_802,2023,vv,151,ascending,62,-10.69376
CO_802,2023,vh,151,ascending,62,-16.900555
CO_802,2023,vv,151,ascending,74,-11.574234
CO_802,2023,vh,151,ascending,74,-17.113987
CO_802,2023,vv,151,ascending,86,-9.474309
CO_802,2023,vh,151,ascending,86,-15.639981
CO_802,2023,vv,151,ascending,98,-11.993218
CO_802,2023,vh,151,ascending,98,-16.761724
CO_802,2023,vv,151,ascending,110,-12.663799
CO_802,2023,vh,151,ascending,110,-18.492115
CO_802,2024,vv,56,descending,38,-10.617685
CO_802,2024,vh,56,descending,38,-17.365158
CO_802,2024,vv,56,descending,50,-10.246099
CO_802,2024,vh,56,descending,50,-17.273806
CO_802,2024,vv,56,descending,62,-10.1359825
CO_802,2024,vh,56,descending,62,-16.346628
CO_802,2024,vv,56,descending,74,-10.7418165
CO_802,2024,vh,56,descending,74,-17.556911
CO_802,2024,vv,56,descending,86,-10.609671
CO_802,2024,vh,56,descending,86,-17.899212
CO_802,2024,vv,56,descending,98,-11.436605
CO_802,2024,vh,56,descending,98,-18.707214
CO_802,2024,vv,56,descending,110,-12.14774
CO_802,2024,vh,56,descending,110,-17.798174
CO_802,2024,vv,151,ascending,57,-10.813937
CO_802,2024,vh,151,ascending,57,-16.03076
CO_802,2024,vv,151,ascending,69,-10.183008
CO_802,2024,vh,151,ascending,69,-16.194231
CO_802,2024,vv,151,ascending,81,-11.268835
CO_802,2024,vh,151,ascending,81,-16.693003
CO_802,2024,vv,151,ascending,93,-11.633968
CO_802,2024,vh,151,ascending,93,-16.543053
CO_802,2024,vv,151,ascending,105,-11.442174
CO_802,2024,vh,151,ascending,105,-16.703144
